Date,SUPERT_14_3.0,SUPERTd_14_3.0,SUPERTl_14_3.0,SUPERTs_14_3.0
2023-06-28 06:05:00,7.224811423019351,-1,,7.224811423019351
2023-06-28 06:10:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:15:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:20:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:25:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:30:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:35:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:40:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:45:00,7.222074892803683,-1,,7.222074892803683
2023-06-28 06:50:00,7.220314464115559,-1,,7.220314464115559
2023-06-28 06:55:00,7.217042002393019,-1,,7.217042002393019
2023-06-28 07:00:00,7.21096757365066,-1,,7.21096757365066
2023-06-28 07:05:00,7.1945413183898985,-1,,7.1945413183898985
2023-06-28 07:10:00,7.1945413183898985,-1,,7.1945413183898985
2023-06-28 07:15:00,7.1945413183898985,-1,,7.1945413183898985
2023-06-28 07:20:00,7.1945413183898985,-1,,7.1945413183898985
2023-06-28 07:25:00,7.18171372851244,-1,,7.18171372851244
2023-06-28 07:30:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 07:35:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 07:40:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 07:45:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 07:50:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 07:55:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 08:00:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 08:05:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 08:10:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 08:15:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 08:20:00,7.131948462190123,-1,,7.131948462190123
2023-06-28 08:25:00,7.131948462190123,-1,,7.131948462190123
